"method" "n" "iter" "satisficing.M1000" "satisficing.LB.Dur" "satisficing.LB.Max" "satisficing.aggregated" "regret_best.M1000" "regret_best.LB.Dur" "regret_best.LB.Max"
"182" "clhs" 350 2 0.017113853748843 0.0157457574822586 0.00257513113236656 0.0117223079296513 -2.29133045356372 -1.18401727861771 -35.3505293606911
"183" "clhs" 350 3 0.00425362542425177 0.00445911755630978 0.000983029929034252 0.00245356371490281 -0.77764794816415 -0.277753779697625 -17.7582279654428
"184" "clhs" 350 4 0.00264301141622956 0.00303980253008331 0.000495526072199941 0.00409503239740821 0.251308855291571 0.256155507559393 -5.02778486609098
"185" "clhs" 350 5 0.00484603517432892 0.00106510336315952 0.00055723542116631 0.000768898488120954 -0.351892008639312 -0.431317494600434 -14.7850395313177
"186" "clhs" 350 6 0.0162067263190373 0.0162209194692996 0.00482135143474237 0.0176957729095958 -1.37385529157668 -0.409071274298057 -33.3579010993521
"187" "clhs" 350 7 0.00535205183585313 0.00471829682196853 0.00261215674174638 0.00316322122801605 0.0126285097192166 -0.357235421166309 -24.1796252548598
"188" "clhs" 350 8 0.00225424251774144 -0.000107374267201481 0.000119099043505093 -0.00176118481950015 -1.33912311015119 -0.806263498920088 -15.2443719395249
"189" "clhs" 350 9 0.0141024375192842 0.0113767355754397 0.00207528540573897 0.0134501697007097 -1.5803110151188 -0.758747300215985 -17.9981304946006
"190" "clhs" 350 10 0.00911015118790497 0.00494662141314409 0.00393273680962666 0.00725455106448627 -0.782431965442769 -0.462850971922248 -36.0879367149029
"191" "clhs" 350 11 0.0123252082690528 0.00612526997840173 0.00416723233569886 0.00951311323665536 -1.13649676025918 -0.444708423326136 -47.8731465269979
"192" "clhs" 350 12 0.0107145942610305 0.0104140697315643 0.00214933662449861 0.0103955569268744 -1.61515118790497 -0.931749460043199 -18.4249232958964
"193" "clhs" 350 13 0.0056976241900648 0.000682505399568034 0.00156309780931811 0.00399629743906202 -2.02297840172787 -0.661771058315338 -0.010263861771308
"194" "clhs" 350 14 0.011232952792348 0.0122900339401419 0.000958346189447704 0.0137834001851281 -1.25312095032398 -0.31295896328294 -14.9881328531319
"195" "clhs" 350 15 0.00753039185436594 0.00507004011107683 0.000983029929034252 0.00286701635297748 -0.0462872570194431 -0.1829373650108 -26.2219486025919
"196" "clhs" 350 16 0.00683307621104597 0.00463190373341561 0.000193150262264736 -0.000483801295896325 -2.49816846652268 -1.33822894168467 -26.2485210194385
"197" "clhs" 350 17 0.00149521752545511 -0.00171181734032706 -0.000609071274298054 -0.00172415921012033 -0.203933045356376 0.0907127429805601 -5.25353250539982
"198" "clhs" 350 18 0.012627584078988 0.00969824128355446 0.00232829373650108 0.00938969453872262 -0.573740820734345 -0.405615550755942 -36.2988397494601
"199" "clhs" 350 19 0.00985066337550139 0.00864301141622956 0.00272940450478248 0.00341622955877816 -1.02137580993521 -0.490712742980564 -54.777645440605
"200" "clhs" 350 20 0.00824622030237581 0.00252144399876581 0.00238383215057081 0.00655106448626967 0.528565874730016 0.285313174946002 -13.0085453455725
"201" "clhs" 350 21 0.00970256093798211 0.0103338475779081 0.00297624190064795 0.00671767972847887 -1.02864146868251 -0.691576673866092 -37.0234073412527
"202" "clhs" 350 22 0.0191379203949398 0.0174304227090404 0.00201974699166924 0.0180721999382907 -1.7030151187905 -0.768034557235423 -26.2953776738661
"203" "clhs" 350 23 0.000970688059240978 -0.00071829682196853 -0.000356062943535943 4.68991052144433e-05 -0.234494600431968 -0.31490280777538 -6.03156001079929
"204" "clhs" 350 24 0.000267201481024376 -0.00173033014501697 -0.00140512187596421 -0.00331626041345264 0.29521166306695 0.17667386609071 -2.91937180777547
"205" "clhs" 350 25 0.00788213514347424 0.0106423943227399 0.00116198704103672 0.00648318420240667 -0.424803455723546 -0.184881209503242 -10.3449745377971
"206" "clhs" 350 26 -0.00365751311323666 -0.00704967602591793 -0.00162110459734649 -0.00596359148410984 0.0803801295896285 0.262419006479479 12.0805169870408
"207" "clhs" 350 27 0.00258130206726319 -0.00314964517124344 0.00111261956186362 0.00462573279851898 0.392082073434119 0.103239740820733 -8.52042744492454
"208" "clhs" 350 28 0.0116464054304227 0.00859364393705647 0.00352545510644863 0.0108398642394323 -1.3507969762419 -0.590712742980563 -30.7343735723543
"209" "clhs" 350 29 -0.0023245911755631 -0.00472323356988584 -0.00104103671706263 -0.000897253933970994 0.297546436285092 0.0725701943844476 19.4305902375808
"210" "clhs" 350 30 0.00492625732798519 0.00469361308238198 -0.00114594261030546 0.00103424868867634 -0.068233261339097 -0.0412526997840193 -10.4708327667388
"211" "clhs" 400 1 -8.53131749460016e-05 -0.000181425485961122 -0.000295896328293734 -5.18358531317467e-05 -0.181483801295899 -0.257235421166307 8.89481617062629
"212" "clhs" 400 2 0.00480669546436285 0.00209719222462203 0.00220410367170627 -0.00392872570194384 -2.56125053995681 -1.1695464362851 -41.7516673736502
"213" "clhs" 400 3 0.00562203023758099 0.00195680345572354 -5.83153347732153e-05 -0.00217386609071274 -1.53107127429806 -0.785529157667388 -35.299038477322
"214" "clhs" 400 4 -0.00466954643628509 -0.00690928725701944 -0.00063606911447084 -0.00904211663066954 -0.107755939524842 0.0280777537796966 -27.5597992742981
"215" "clhs" 400 5 0.00616738660907127 0.00340928725701944 0.00127537796976242 0.00119006479481642 -0.605345572354213 -0.333261339092873 -30.2869969654427
"216" "clhs" 400 6 0.0036511879049676 0.00388984881209503 0.00123758099352052 0.000218142548596114 -1.67496328293737 -0.695248380129591 -26.9600048315335
"217" "clhs" 400 7 0.00350539956803456 -0.000375809935205185 0.00078941684665227 -8.42332613390902e-05 -0.865673866090716 -0.401295896328295 -18.6089578207346
"218" "clhs" 400 8 0.00809503239740821 0.00326349892008639 0.00207991360691145 0.00403563714902808 -1.78095896328294 -0.794816414686826 -27.7744910151187
"219" "clhs" 400 9 0.00706371490280778 0.0047645788336933 0.00171274298056156 0.00325809935205184 -1.69805831533478 -0.661555075593953 -34.1997054276459
"220" "clhs" 400 10 0.00782505399568035 0.0051695464362851 0.00226889848812095 0.00477537796976242 -2.00718358531318 -0.897192224622031 -32.0502915615551
"221" "clhs" 400 11 0.00563822894168467 0.0046133909287257 0.00102699784017279 0.00305291576673866 -1.09553779697624 -0.460043196544277 -30.0300488056155
"222" "clhs" 400 12 0.00675593952483801 0.00459719222462203 0.00176673866090713 0.00593628509719223 -1.1784686825054 -0.361123110151189 -33.2511268012959
"223" "clhs" 400 13 0.0152764578833693 0.0114546436285097 0.0023390928725702 0.0141868250539957 -1.1930151187905 -0.350755939524839 -12.6226855248383
"224" "clhs" 400 14 -0.00135421166306695 -0.00339416846652268 -0.000393088552915764 -0.00891792656587473 -1.23330453563715 -0.576673866090714 -30.57627574946
"225" "clhs" 400 15 -0.00480453563714903 -0.00757343412526998 -0.00109503239740821 -0.00782721382289417 -0.475924406047521 0.00280777537796942 -11.4387740583156
"226" "clhs" 400 16 0.0109946004319654 0.00936501079913607 0.00111879049676026 0.00392764578833694 -2.52697408207344 -0.982721382289419 -47.1523413261339
"227" "clhs" 400 17 0.00933693304535637 0.00992116630669546 0.0033866090712743 0.00889524838012959 -2.51371490280778 -0.782289416846654 -30.5978171425486
"228" "clhs" 400 18 0.0017829373650108 0.001292656587473 0.00140496760259179 -0.00155291576673866 -1.30477321814255 -0.717278617710584 -33.0903098336932
"229" "clhs" 400 19 0.0043585313174946 0.0027451403887689 0.000427645788336935 0.00133045356371491 -1.40911231101512 -0.652483801295897 -10.9980104406049
"230" "clhs" 400 20 0.00598920086393089 0.00338228941684665 0.00224730021598272 0.00224838012958963 -1.87050755939525 -0.830021598272139 -24.45054637581
"231" "clhs" 400 21 0.0144233261339093 0.0133714902807775 0.00307343412526998 0.0158228941684665 -1.18615982721383 -0.467170626349892 -26.6581384600432
"232" "clhs" 400 22 0.0109298056155508 0.00944060475161987 0.00341360691144709 0.00866846652267819 -2.15963714902808 -0.907991360691146 -37.5854213887691
"233" "clhs" 400 23 0.0182084233261339 0.0133066954643629 0.0035755939524838 0.0135712742980562 -2.0650928725702 -0.861771058315336 -41.5940518898489
"234" "clhs" 400 24 0.0148444924406048 0.0125453563714903 0.00239308855291577 0.00794492440604752 -2.2120928725702 -0.981209503239742 -48.6393751166308
"235" "clhs" 400 25 0.00592980561555076 0.00373866090712743 0.000778617710583157 0.00273974082073434 -1.3092332613391 -0.601511879049676 -9.88413987257045
"236" "clhs" 400 26 0.0065183585313175 -0.0012451403887689 0.00519546436285097 0.00361987041036717 -2.46122246220303 -0.965658747300217 -50.3757692742981
"237" "clhs" 400 27 0.017133909287257 0.0131501079913607 0.0023012958963283 0.0152991360691145 -1.50517710583154 -0.70086393088553 -27.5983199892009
"238" "clhs" 400 28 0.000325053995680349 -0.000856371490280778 0.000897408207343415 -0.00294600431965442 -1.05541684665227 -0.492440604751621 -20.877873511879
"239" "clhs" 400 29 0.00950431965442765 0.00694600431965443 0.00436933045356372 0.00728617710583154 -1.82685745140389 -0.707343412526998 -36.8980975313176
"240" "clhs" 400 30 0.00400755939524838 0.00109827213822894 0.00198812095032398 -0.0046792656587473 -1.83284881209503 -0.735205183585314 -50.0653499892008
"241" "clhs" 450 1 0.00786225101991841 0.00987856971442284 0.000653227741780661 0.00385025197984162 -1.55720950323974 -0.673218142548596 -30.7110521382289
"242" "clhs" 450 2 -0.000445884329253657 -0.00471226301895848 -0.000215502759779215 -0.005485001199904 -0.937615550755941 -0.404967602591793 -24.9533755917926
"243" "clhs" 450 3 0.005779217662587 0.00789152867770578 0.00128677705783538 0.00394624430045597 -1.17335205183585 -0.555291576673866 -27.6243604600432
"244" "clhs" 450 4 0.00440172786177106 0.00299112071034317 -0.000119510439164864 0.001685625149988 -1.11891360691145 -0.606047516198705 -16.7648279611233
"245" "clhs" 450 5 -0.00517350611951044 -0.00653131749460043 -0.000292296616270695 -0.00784161267098632 -0.79555291576674 -0.147084233261339 -2.49166764578836
"246" "clhs" 450 6 -0.00244252459803216 -0.0023364530837533 0.000274058075353974 -0.00437628989680825 -1.12326349892009 -0.220086393088553 -13.252571764579
"247" "clhs" 450 7 -0.00365202783777298 -0.00412191024718022 0.000499640028797699 -0.00547060235181185 -0.810470842332615 -0.106695464362851 -12.3049605593955
"248" "clhs" 450 8 -0.00149220062395008 -0.00205807535397168 -0.00051787856971442 -0.00336357091432685 -0.988155507559396 -0.333693304535637 7.4112181684664
"249" "clhs" 450 9 0.00516966642668587 0.00366306695464363 0.000518838492920568 0.00191600671946245 -0.220319654427646 -0.105399568034557 -27.6208549092872
"250" "clhs" 450 10 -0.000109911207103429 -0.000373410127189826 0.000533237341012722 -0.00550899928005759 -1.6924211663067 -0.612095032397408 -30.6447722591793
"251" "clhs" 450 11 0.0038641708663307 0.00278473722102232 0.00120518358531318 -0.000632589392848569 -1.31333045356372 -0.520086393088553 -31.5348701058316
"252" "clhs" 450 12 0.00559683225341973 0.0054341252699784 0.000610031197504202 2.49580033597344e-05 -1.15311015118791 -0.371274298056156 -35.9778361187907
"253" "clhs" 450 13 0.00460811135109192 0.00361507079433645 0.00207391408687305 0.0049397648188145 -0.6828747300216 -0.187688984881209 -30.2730497062635
"254" "clhs" 450 14 0.00272666186705064 0.0019592032637389 0.00172834173266139 0.00163762898968083 -0.673412526997842 -0.229589632829374 -30.3338076933045
"255" "clhs" 450 15 0.00464650827933766 0.00498296136309095 0.000571634269258463 0.00151763858891289 -0.938639308855293 -0.394168466522678 -30.4604095356371
"256" "clhs" 450 16 0.000235661147108233 0.00174322054235661 -0.000820254379649626 -0.0017892968562515 -1.05753563714903 -0.294384449244061 -12.0264780583156
"257" "clhs" 450 17 0.00956131509479242 0.0109920806335493 0.00220350371970243 0.00710439164866811 -1.37283369330454 -0.663498920086393 -30.7110110669546
"258" "clhs" 450 18 0.00222750179985601 0.000284137269018479 0.000902807775377972 0.00212718982481402 -0.638557235421167 0.00237580993520425 -11.6105444881211
"259" "clhs" 450 19 0.00760307175425966 0.00535733141348692 0.00270266378689705 0.00579889608831294 -1.30396112311015 -0.68963282937365 -31.1941683758099
"260" "clhs" 450 20 0.00543844492440605 0.00341828653707703 0.00180993520518359 0.00612526997840173 -1.43638660907128 -0.727861771058316 -15.6076485982723
"261" "clhs" 450 21 0.00160835133189345 0.000471322294216462 0.00155075593952484 -0.00111735061195104 -0.43862634989201 -0.175161987041036 -27.6203343174946
"262" "clhs" 450 22 -0.00200575953923686 -0.00447228221742261 0.00132517398608112 -0.00549460043196544 -0.869790496760261 -0.316630669546436 -27.6578648963283
"263" "clhs" 450 23 0.00507367410607152 0.00437820974322054 0.0019491240700744 0.00410463162946965 -1.33611447084233 -0.305183585313175 -30.3986204103672
"264" "clhs" 450 24 0.00214590832733382 0.00165202783777298 0.00174754019678426 -0.00135733141348692 -1.45990712742981 -0.660259179265659 -31.18758112527
"265" "clhs" 450 25 0.000115670746340296 0.00182001439884809 0.000610031197504203 0.00068250539956804 -0.845034557235422 -0.280993520518359 2.25907652267815
"266" "clhs" 450 26 0.00367698584113271 0.00302951763858891 0.0010755939524838 0.00299592032637389 -0.702585313174947 -0.0917926565874728 -10.5511212721385
"267" "clhs" 450 27 0.00863018958483321 0.00826589872810175 0.00160835133189345 0.00646124310055196 -0.975511879049676 -0.3829373650108 -31.3008246349892
"268" "clhs" 450 28 0.00073002159827214 0.000288936885049194 0.000590832733381332 -0.00162131029517638 -0.265866090712745 -0.0464362850971925 -26.3400328790497
"269" "clhs" 450 29 0.00595680345572355 0.00479577633789297 0.000312455003599715 0.00234317254619631 -1.57046436285097 -0.552267818574515 -13.0956000842335
"270" "clhs" 450 30 0.00146916246700264 0.000250539956803455 -0.000508279337652985 -0.000901367890568751 -1.41122462203024 -0.523326133909287 -8.50705485313186
