"method" "n" "iter" "satisficing.M1000" "satisficing.LB.Dur" "satisficing.LB.Max" "satisficing.aggregated" "regret_best.M1000" "regret_best.LB.Dur" "regret_best.LB.Max"
"201" "clhs" 350 21 0.990578889846802 0.982954263687134 0.997385025024414 0.988992094993591 0.981322884559631 0.982050836086273 0.950551986694336
"202" "clhs" 350 22 0.989567756652832 0.988589763641357 0.997179329395294 0.988182961940765 0.977022588253021 0.979757487773895 0.965908408164978
"203" "clhs" 350 23 0.988329529762268 0.984290719032288 0.997046113014221 0.987403512001038 0.982870638370514 0.982535243034363 0.984926044940948
"204" "clhs" 350 24 0.98899781703949 0.986099481582642 0.997650861740112 0.989947497844696 0.981850028038025 0.982931017875671 0.993183493614197
"205" "clhs" 350 25 0.989531934261322 0.989157974720001 0.997404873371124 0.9890016913414 0.984902381896973 0.98498797416687 0.985464036464691
"206" "clhs" 350 26 0.989814341068268 0.985586285591125 0.996621668338776 0.987178862094879 0.979828894138336 0.983028769493103 0.975747048854828
"207" "clhs" 350 27 0.990929782390594 0.988263428211212 0.996216833591461 0.99135422706604 0.981612920761108 0.982454121112823 0.977728724479675
"208" "clhs" 350 28 0.990984916687012 0.986802935600281 0.997199296951294 0.991300880908966 0.979730904102325 0.9806969165802 0.961935997009277
"209" "clhs" 350 29 0.989992320537567 0.986826062202454 0.996521770954132 0.991602778434753 0.981372952461243 0.983450710773468 0.969800233840942
"210" "clhs" 350 30 0.989637434482574 0.98745596408844 0.996913850307465 0.988365650177002 0.984453737735748 0.980956792831421 0.980257034301758
"211" "clhs" 400 1 0.993367552757263 0.992398917675018 0.998181760311127 0.993815004825592 0.987714529037476 0.989286661148071 0.982858538627625
"212" "clhs" 400 2 0.99195271730423 0.988995730876923 0.998394370079041 0.990142107009888 0.975481867790222 0.978419721126556 0.947672247886658
"213" "clhs" 400 3 0.991993248462677 0.991184651851654 0.998679637908936 0.987423002719879 0.978826761245728 0.981309473514557 0.956280708312988
"214" "clhs" 400 4 0.992416501045227 0.992193281650543 0.997431695461273 0.992454707622528 0.986054062843323 0.987723588943481 0.966529369354248
"215" "clhs" 400 5 0.994227886199951 0.989982187747955 0.998905122280121 0.99388200044632 0.984911024570465 0.98399156332016 0.961593806743622
"216" "clhs" 400 6 0.993461191654205 0.989340007305145 0.998168170452118 0.992210507392883 0.979633450508118 0.982055246829987 0.963221549987793
"217" "clhs" 400 7 0.992825448513031 0.991329371929169 0.998181581497192 0.991004943847656 0.983493864536285 0.984916388988495 0.972467005252838
"218" "clhs" 400 8 0.994867205619812 0.992839992046356 0.998699367046356 0.993918359279633 0.98101943731308 0.979815781116486 0.963757336139679
"219" "clhs" 400 9 0.99344277381897 0.991755783557892 0.998247981071472 0.991533935070038 0.980592012405396 0.984297335147858 0.958368897438049
"220" "clhs" 400 10 0.995444774627686 0.991365313529968 0.998307704925537 0.993790864944458 0.977975785732269 0.978241920471191 0.959709465503693
"221" "clhs" 400 11 0.993471086025238 0.99244213104248 0.998599946498871 0.992044925689697 0.984812915325165 0.98418003320694 0.962025880813599
"222" "clhs" 400 12 0.993601441383362 0.99255359172821 0.997026324272156 0.99314147233963 0.980527222156525 0.985064744949341 0.957944929599762
"223" "clhs" 400 13 0.992862939834595 0.992001175880432 0.998871743679047 0.988577783107758 0.98213666677475 0.986679136753082 0.978578746318817
"224" "clhs" 400 14 0.994551777839661 0.992393791675568 0.998566567897797 0.993471622467041 0.982427477836609 0.977700173854828 0.961106479167938
"225" "clhs" 400 15 0.992780745029449 0.990024983882904 0.998095452785492 0.989398181438446 0.98438686132431 0.990347445011139 0.981834411621094
"226" "clhs" 400 16 0.992742657661438 0.989293038845062 0.998553454875946 0.989650964736938 0.976227045059204 0.980115354061127 0.949754238128662
"227" "clhs" 400 17 0.994265139102936 0.99291056394577 0.998327791690826 0.993147790431976 0.976799488067627 0.981576800346375 0.960852921009064
"228" "clhs" 400 18 0.993518590927124 0.991292357444763 0.997809886932373 0.992502987384796 0.98130851984024 0.983457505702972 0.957325100898743
"229" "clhs" 400 19 0.995115637779236 0.99220734834671 0.998566865921021 0.993924736976624 0.981613218784332 0.98254406452179 0.981708288192749
"230" "clhs" 400 20 0.993339478969574 0.98891144990921 0.997936248779297 0.991708397865295 0.979576170444489 0.981751084327698 0.966484487056732
"231" "clhs" 400 21 0.993686676025391 0.993233978748322 0.998520195484161 0.99387115240097 0.979699730873108 0.9869025349617 0.964018940925598
"232" "clhs" 400 22 0.993977904319763 0.990062296390533 0.998008966445923 0.991510093212128 0.977208077907562 0.980797588825226 0.95143723487854
"233" "clhs" 400 23 0.994053363800049 0.991498529911041 0.998579740524292 0.989367961883545 0.980002164840698 0.981392741203308 0.953866600990295
"234" "clhs" 400 24 0.994495213031769 0.991981744766235 0.998294532299042 0.988471984863281 0.978034198284149 0.978465855121613 0.949806392192841
"235" "clhs" 400 25 0.993225038051605 0.9916752576828 0.998121857643127 0.993063151836395 0.980961918830872 0.984620451927185 0.985483109951019
"236" "clhs" 400 26 0.994677841663361 0.990654706954956 0.997810184955597 0.99316680431366 0.976035714149475 0.978920817375183 0.945770025253296
"237" "clhs" 400 27 0.994726359844208 0.991452515125275 0.998646318912506 0.992263615131378 0.981762945652008 0.982544898986816 0.96383148431778
"238" "clhs" 400 28 0.992639720439911 0.990420341491699 0.998128712177277 0.992136895656586 0.982956647872925 0.985751092433929 0.970273792743683
"239" "clhs" 400 29 0.994466602802277 0.989550411701202 0.998274445533752 0.992803990840912 0.979623913764954 0.982871830463409 0.950662732124329
"240" "clhs" 400 30 0.993841528892517 0.991963446140289 0.998759150505066 0.992802917957306 0.980026423931122 0.979887902736664 0.945200860500336
"241" "clhs" 450 1 0.996742725372314 0.993709623813629 0.999482452869415 0.995025038719177 0.98197728395462 0.983755052089691 0.961054623126984
"242" "clhs" 450 2 0.995586335659027 0.99241316318512 0.99940949678421 0.993727266788483 0.988991141319275 0.986355543136597 0.967041373252869
"243" "clhs" 450 3 0.996771514415741 0.994375705718994 0.99945592880249 0.995551824569702 0.984929203987122 0.985459446907043 0.96323949098587
"244" "clhs" 450 4 0.996192812919617 0.995515584945679 0.99927681684494 0.996858596801758 0.984480440616608 0.984478354454041 0.97592705488205
"245" "clhs" 450 5 0.996230721473694 0.994919955730438 0.99883896112442 0.996327757835388 0.986441373825073 0.992852509021759 0.994440972805023
"246" "clhs" 450 6 0.996234893798828 0.993980288505554 0.998520493507385 0.99653422832489 0.982996761798859 0.991718709468842 0.976742029190063
"247" "clhs" 450 7 0.995704829692841 0.994249224662781 0.9994957447052 0.996229290962219 0.990180313587189 0.99252462387085 0.978356957435608
"248" "clhs" 450 8 0.996597051620483 0.993264198303223 0.998872101306915 0.995194792747498 0.985121369361877 0.989453136920929 0.986265659332275
"249" "clhs" 450 9 0.995586633682251 0.994037806987762 0.99926346540451 0.993825793266296 0.989806115627289 0.992483913898468 0.96323949098587
"250" "clhs" 450 10 0.995502412319183 0.993328988552094 0.999449372291565 0.994060695171356 0.981032073497772 0.985173940658569 0.961385011672974
"251" "clhs" 450 11 0.995619177818298 0.994534850120544 0.998878538608551 0.99415385723114 0.984163224697113 0.985692203044891 0.959495186805725
"252" "clhs" 450 12 0.995962500572205 0.995271027088165 0.999323308467865 0.994408547878265 0.985258102416992 0.988579034805298 0.955118060112
"253" "clhs" 450 13 0.996118009090424 0.992963969707489 0.99919718503952 0.995917916297913 0.982197165489197 0.988727807998657 0.961885988712311
"254" "clhs" 450 14 0.996234953403473 0.994976401329041 0.998467326164246 0.996811926364899 0.990756332874298 0.990763127803802 0.961284220218658
"255" "clhs" 450 15 0.995003223419189 0.994183421134949 0.998885273933411 0.994920253753662 0.988917171955109 0.986920952796936 0.961186647415161
"256" "clhs" 450 16 0.996033668518066 0.993592381477356 0.998168766498566 0.994512617588043 0.983629405498505 0.989622056484222 0.977134883403778
"257" "clhs" 450 17 0.996207416057587 0.995309233665466 0.999455988407135 0.996124804019928 0.982819974422455 0.984285354614258 0.961054623126984
"258" "clhs" 450 18 0.996061086654663 0.994812667369843 0.998812198638916 0.99650114774704 0.988051474094391 0.992904245853424 0.980452835559845
"259" "clhs" 450 19 0.995713949203491 0.994849026203156 0.999369621276855 0.996242702007294 0.98427951335907 0.983185589313507 0.959970533847809
"260" "clhs" 450 20 0.996057152748108 0.994249522686005 0.99929004907608 0.995141923427582 0.981414556503296 0.983042538166046 0.976427257061005
"261" "clhs" 450 21 0.997274041175842 0.994094252586365 0.999316692352295 0.996121048927307 0.988369762897491 0.990196347236633 0.96323949098587
"262" "clhs" 450 22 0.996183514595032 0.994839489459991 0.999144077301025 0.995669364929199 0.987677216529846 0.989241182804108 0.963097214698792
"263" "clhs" 450 23 0.996009171009064 0.994249403476715 0.99910432100296 0.994968116283417 0.983315408229828 0.990318179130554 0.961488962173462
"264" "clhs" 450 24 0.995125889778137 0.994760394096375 0.99938291311264 0.995179057121277 0.982613205909729 0.984045743942261 0.959970533847809
"265" "clhs" 450 25 0.997607469558716 0.994990229606628 0.998759210109711 0.996887147426605 0.986052870750427 0.989357113838196 0.99834406375885
"266" "clhs" 450 26 0.996122598648071 0.995890617370605 0.998878538608551 0.995433866977692 0.987653791904449 0.995525300502777 0.978967189788818
"267" "clhs" 450 27 0.996230840682983 0.996069014072418 0.999170660972595 0.994554460048676 0.986011505126953 0.987967133522034 0.959926724433899
"268" "clhs" 450 28 0.996841430664062 0.994211375713348 0.999436140060425 0.996675610542297 0.985192060470581 0.991224586963654 0.963251769542694
"269" "clhs" 450 29 0.99757981300354 0.994680523872375 0.999323129653931 0.995635747909546 0.981261432170868 0.985816359519958 0.977139592170715
"270" "clhs" 450 30 0.996033489704132 0.994544565677643 0.998792350292206 0.994101583957672 0.982253193855286 0.986825883388519 0.985643744468689
