"Demand" "Mead.PE" "Powell.PE" "Scenario" "TraceNumber" "mean" "median" "min" "max" "Driest2yrAVG" "Wettest2yrAVG" "Driest5yrAVG" "Wettest5yrAVG" "Driest8yrAVG" "Wettest8yrAVG" "Driest10yrAVG" "Wettest10yrAVG" "Driest20yrAVG" "Wettest20yrAVG" "LowQ.MaxDur" "LowQ.Freq" "HighQ.MaxDur" "HighQ.Freq" "NonHighQ.MaxDur" "LowQ.AvgDur" "HighQ.AvgDur" "NonHighQ.AvgDur"
"285525" 4.83735716161318 1055.1236959442 3544.36694539036 "DPNF" 67 13.9216413561364 14.29931604 9.028456696 19.12046134 10.263816663 17.89240977 12.4904603294 16.356371732 12.511238647125 15.41449353625 12.9891977317 15.667374332 13.62398134865 14.586403015 3 13 1 3 13 1.85714285714286 1 10.25
"1112405" 4.20228941040114 1047.6460078801 3490.94143129187 "DPNF" 894 14.8413611775909 15.10865617 3.08778472 22.496294 6.461068605 19.554395015 11.256151462 18.358114896 11.9056552905 17.65691636625 12.2145040294 17.50577706 13.8384679247 15.757964251 3 10 1 8 18 2 1 5.14285714285714
"1958047" 4.84275640812703 1014.71135293832 3614.35638986877 "PCNF" 496 14.4592896363636 12.7983455 5.442594 24.426364 8.483377 22.9636635 10.649203 20.9284618 10.957305125 19.8462425 11.3240401 19.8419222 13.6133844 16.5228795 5 20 3 11 13 2.22222222222222 1.83333333333333 4.71428571428571
"131562" 5.95521720335819 1103.71454405249 3628.76392609323 "GCM" 25 11.8471645263636 11.875525025 6.08735503 21.11050369 6.26571608 18.271446485 8.949887768 15.06858164 9.8807949925 13.28051501625 9.758696141 13.477455147 11.1642084805 12.4703361595 4 26 2 6 12 2.16666666666667 1.2 6.33333333333333
"1195612" 4.40704909823835 1088.28270810307 3597.71809037193 "DPNF" 977 14.4851039873409 14.565426565 6.775500105 20.9572629 9.1164611675 20.71106105 11.5953331772 17.876981334 12.004482616 16.77092754625 12.1621861028 16.981238901 13.69298116125 14.99938119725 3 16 3 11 12 1.45454545454545 1.83333333333333 5.5
"151490" 5.06047229203396 1103.17306612153 3610.37016684422 "GCM" 45 13.1035054497727 12.33994041 7.3634644 31.89546773 9.42477314 24.36352108 9.899159446 18.755230814 10.36061779625 15.8545736875 11.038769321 15.50232071 12.227640149 14.3197102065 5 24 2 5 22 2.18181818181818 1.66666666666667 9.75
"178800" 4.32214865935966 1018.71730349027 3614.56791714882 "GCM" 72 15.4447490113636 15.63798261 9.60344219 20.45335664 9.96504166 20.032163125 12.469719394 18.583821994 13.29042736875 17.3057624625 14.024890952 17.113103577 14.1585698195 15.95068833 2 9 3 15 5 1.28571428571429 1.5 2.63636363636364
"1689237" 4.61847326117568 1027.06232993281 3531.08176428359 "PCNF" 227 14.7614839772727 15.21373 6.17819 22.942804 8.5149945 21.5297405 9.6900324 20.4961312 11.318962875 17.6214375 11.2749921 17.4283389 12.3833086 16.56861815 6 17 5 13 12 3.4 1.625 3.875
"896270" 4.40965953385457 1051.34987210855 3456.56751025817 "DPNF" 678 14.0185253790682 13.82051019 7.5821769 21.05620427 8.5565333865 19.99716087 11.58841499 17.27786823 11.610526989125 16.451374210625 12.3932732433 15.6355735395 12.7667674537 14.71243129475 3 15 3 10 10 1.5 1.66666666666667 5.66666666666667
"1820196" 4.37493733651936 1030.40545851458 3549.79599753278 "PCNF" 358 14.9486158863636 14.6399105 6.17819 25.425589 8.561311 25.425589 9.1648342 23.3335084 9.641819125 21.131874 11.5240979 20.3733497 13.6450544 18.49458085 8 16 5 13 9 2.66666666666667 1.625 3.44444444444444
"1703040" 4.76328502180986 1136.22024128912 3501.09638966387 "PCNF" 241 15.19092175 15.1765115 6.270823 23.186994 7.5558615 22.3439785 11.324794 17.7612312 13.003858375 17.4426675 13.1116719 16.9755353 13.71600725 15.38727415 2 8 2 10 7 1.6 1.25 3.77777777777778
"649311" 5.18021188220009 1098.64916727645 3565.5884599546 "DPNF" 431 15.1296273816591 14.93109665 7.132634288 21.2584125 9.280241684 18.84624232 12.407836198 17.220437292 13.94921361225 16.67403402 14.0663741448 16.571663506 14.43064372865 15.7104337195 3 9 2 10 7 2.25 1.11111111111111 3.77777777777778
"1531365" 4.87243014955893 1022.2483482759 3548.91823462676 "PCNF" 69 14.6780859545455 14.0919265 5.442594 25.425589 8.360339 22.4824005 9.5605494 19.6899794 11.486329875 18.57624325 12.1812407 17.4776138 13.2308777 16.53575085 4 17 3 13 8 2.42857142857143 1.625 3.44444444444444
"1625250" 4.58786837705411 1150.92827475513 3557.43107653689 "PCNF" 163 16.7697231590909 16.508917 5.442594 24.426364 8.56524 22.9636635 12.2146522 21.8377874 14.021519125 19.862579125 14.4265781 19.963546 16.3770957 17.49402045 2 6 5 19 4 1.5 1.72727272727273 2.08333333333333
"1780565" 5.01485445080325 1089.81561220135 3522.40670462488 "PCNF" 318 14.6277714545455 14.5926255 6.17819 22.526783 8.576648 21.334834 12.2200398 19.341836 12.52910425 16.955441625 12.7544204 15.8687074 13.49534775 15.35458335 2 13 3 11 13 1.44444444444444 1.57142857142857 5.5
"1503080" 5.52337957508862 1065.93793541309 3666.11189347459 "PCNF" 41 15.0453039090909 14.4429745 6.17819 22.287631 8.360339 20.517737 11.8375992 17.9259264 12.8597415 17.658147875 12.8255703 17.1938355 13.8230736 16.13439695 4 12 2 15 5 2 1.25 2.41666666666667
"1581864" 5.39612297136337 1017.44064564002 3492.03652468859 "PCNF" 119 14.8867337954545 14.4429745 6.17819 22.526783 7.337146 22.407207 9.3988052 18.8910224 11.58194125 18.06607 12.2439226 17.3455656 13.2650432 16.09975425 5 16 3 15 6 3.2 1.66666666666667 2.9
"1952112" 5.65962831513025 1139.62139238603 3581.38465536176 "PCNF" 490 12.6286218181818 11.597495 6.17819 22.198132 8.360339 20.816504 9.3460396 18.4284868 10.094052 16.95423625 10.182931 16.3021758 11.56734455 13.5962877 7 26 2 7 14 3.25 1.16666666666667 5.28571428571429
"1847817" 5.71151240221225 1099.46975086699 3496.31623355672 "PCNF" 385 14.454683 14.6399105 6.17819 24.426364 8.429017 22.6152175 10.0349004 18.1799272 10.74445525 16.552918875 11.5563434 16.3212188 13.6795548 14.835686 5 15 2 9 13 2.14285714285714 1.28571428571429 5
"1747720" 5.50960082178935 1111.21402355959 3657.81058041612 "PCNF" 285 15.3360295681818 15.205726 5.442594 25.425589 7.497664 25.425589 9.0489296 21.815232 10.16968975 20.74187875 11.204579 19.4207173 12.97652155 16.8859989 7 13 4 13 15 2.6 3.25 6.2
"1541661" 4.69163003680296 1022.84394930582 3518.77852486214 "PCNF" 79 12.9077278181818 11.295468 5.442594 25.425589 6.270823 20.502616 8.5391766 17.3793282 10.32955925 16.634663 11.4490218 15.9666049 12.4100898 14.1520296 8 26 1 9 8 3.71428571428571 1 3.5
"1762287" 4.59732022345997 1043.68837396731 3670.16092299018 "PCNF" 300 13.0044448181818 11.67083 6.17819 24.426364 7.796049 20.4329245 9.2459918 18.6784402 9.43886875 17.4359075 9.6596077 16.696497 10.86325505 14.41184685 8 27 3 9 15 4.5 1.5 5.83333333333333
"1448086" 5.15403541191481 1036.50224416051 3450.16839646851 "DPNF" 1230 15.1618629593182 15.649632135 4.917654519 23.7280585 7.3841715715 21.22760821 11.0116642806 17.99187714 12.664524712875 17.11869008125 12.5085421723 17.292254286 13.90545992865 16.2973159855 3 8 3 8 13 1.6 1.33333333333333 5.14285714285714
"1753133" 4.68181659760885 1099.76307540317 3605.21953983698 "PCNF" 291 14.3213406590909 13.3959475 6.17819 25.425589 7.796049 22.013873 9.8507316 20.62721 10.3069865 19.75054375 11.2176063 17.9180028 12.27341005 15.9020775 8 21 3 10 12 3 1.42857142857143 4.25
"1959811" 4.45443976144306 1070.02356790239 3454.36836567242 "PCNF" 497 14.6497155909091 14.8801665 8.474133 22.526783 9.483321 22.407207 11.0113138 18.941066 13.266222875 17.799149625 12.6921096 16.4586958 13.9049137 15.378092 4 17 2 13 7 1.88888888888889 1.18181818181818 2.81818181818182
"1605688" 5.95297420145944 1155.84806541563 3481.15561224986 "PCNF" 143 14.2000642954545 13.739932 5.442594 24.426364 7.728655 23.3569975 10.7573638 20.3637592 10.945336125 17.90507225 11.418324 16.8240763 12.3032648 15.4654619 8 20 2 10 15 2.85714285714286 1.25 4.25
"1834123" 5.28100030948408 1019.074181373 3628.71625050902 "PCNF" 372 15.5655332954545 15.139293 6.270823 25.425589 8.4066555 25.425589 9.397129 21.8099904 9.813467625 21.19393075 10.8092689 21.2610927 15.14867765 17.84079315 8 11 4 10 16 3.66666666666667 2 5.66666666666667
"825712" 4.62854315936565 1009.92579021142 3621.55667566694 "DPNF" 607 15.0087869782727 15.288366185 8.189812818 20.76995002 9.717505384 18.488991865 11.6608071912 17.835304556 12.73318341325 16.9753103075 13.1626982976 16.646604768 13.6261536142 16.2086787945 3 8 2 10 17 2 1.25 4.25
"1524199" 4.33783131586388 1053.03772981162 3606.94264423801 "PCNF" 62 14.8746804090909 14.6399105 6.17819 24.426364 7.8423655 22.9636635 11.677286 22.3487382 11.598157375 20.0155485 12.0173127 19.2402105 13.4565891 17.05036955 3 13 5 10 9 1.625 2.5 6.8
"865344" 4.4904346099589 1076.73405667534 3634.09082190483 "DPNF" 647 14.4705218858864 14.537459065 9.212193261 20.76995002 10.168158989 19.18213519 11.91578894 16.995766154 12.871254992625 16.4814488825 13.0843747178 16.169965761 14.0416184444 15.291915291 2 11 2 7 15 1.375 1.4 7.4
"1555113" 4.39504279769026 1124.94485059637 3607.46931033209 "PCNF" 93 15.7992365681818 15.6176795 5.442594 25.425589 8.3040065 25.425589 10.3643702 23.8827582 11.063464625 21.5379875 11.2727968 20.4883245 13.44117365 19.4254719 4 13 6 17 8 1.625 2.42857142857143 3.375
"1713116" 5.79392513455823 1118.63375613117 3603.90988244908 "PCNF" 251 13.4540067272727 11.482796 5.442594 25.425589 7.8423655 23.806679 8.8152478 22.1631448 9.41163725 21.820093125 9.7191943 21.7864416 11.38664395 16.89368885 13 29 6 11 14 7.25 3.66666666666667 8.25
"1374333" 4.26152378115803 1002.26102949819 3498.84559055208 "DPNF" 1156 14.9854856781591 15.33011087 7.17002225 22.34227607 10.0731251955 20.418948145 12.0964971122 18.241313018 13.105802400125 17.43442402125 13.1730105201 16.880920848 14.12604274395 15.607000363 2 8 3 11 9 1.14285714285714 1.57142857142857 4.71428571428571
"114608" 4.2160605378449 1047.77634135098 3520.20719291177 "GCM" 8 14.1592258868182 13.09887495 6.69283367 23.82561857 8.603253945 21.721595215 11.508078014 17.412438652 12.65538960125 16.425206145 12.926223629 15.29505456 13.4824198495 14.8811362825 4 21 2 13 7 2.1 1.44444444444444 3.1
"1351800" 4.32214865935966 1018.71730349027 3614.56791714882 "DPNF" 1133 15.1760829508182 15.363882965 6.783040836 22.34227607 8.648547228 20.418948145 11.2302699952 18.241313018 12.31388729325 18.10233906125 12.6454591386 17.792523113 14.3193132158 17.014924675 4 9 3 12 12 1.5 1.71428571428571 4
"1922856" 5.21807951149531 1148.37059332291 3471.06343386113 "PCNF" 460 13.3094655 12.945324 5.442594 22.942804 8.1511255 21.241008 9.0017438 17.2135154 9.73502925 15.950347 10.0472527 15.8085242 11.57913845 14.98727465 5 20 2 8 16 2.85714285714286 1.14285714285714 4.5
"687561" 4.50032738554291 1155.22491873126 3553.87525391998 "DPNF" 469 14.4622780579091 14.423458925 5.086509451 22.15350809 9.7142677455 20.04739056 11.1429439086 17.813808196 12.0974752155 16.60747879625 12.6650930992 15.719395136 13.41523311865 14.86505842115 3 13 2 12 7 1.44444444444444 1.5 3.55555555555556
"526567" 5.14267799095251 1079.30520832073 3563.88741258415 "DPNF" 308 14.9473940865 14.57507978 6.631323046 21.46348621 9.182663323 20.34954356 12.4487705872 17.86655173 13.470661352 17.99521261875 13.1855113326 17.304583764 13.8770164853 15.839829346 2 8 2 9 13 1.6 1.5 5
"1554096" 5.94955681026913 1029.70174421207 3571.53828775627 "PCNF" 92 12.5320898863636 11.164062 6.17819 21.757981 7.372478 20.1025885 8.7638056 17.700851 9.08502375 16.758608625 9.1191008 15.9529549 10.8886104 13.27148725 14 28 3 7 17 4.66666666666667 1.4 7.4
"1322264" 5.96841684635729 1166.85377548449 3646.76930776332 "DPNF" 1104 14.04318044775 14.044754295 6.783040836 23.12699177 8.648547228 22.831555035 11.04559844 19.35623256 11.9360935475 16.8273732515 12.126062729 16.0604701902 13.00409956925 14.4671822966 4 15 3 6 21 1.875 2 9.5
"1656471" 4.98530051694252 1137.66082494636 3589.35768091469 "PCNF" 194 13.0193936363636 11.4677575 6.17819 22.526783 8.054923 19.4424905 10.9817334 17.2487994 10.802111125 15.913726 11.3492461 15.0078782 12.1982579 13.5466496 4 26 2 7 13 2.88888888888889 1.4 6.16666666666667
"1935108" 5.33049775692634 1112.86291156663 3501.87157950131 "PCNF" 473 14.6100417954545 14.140528 6.17819 23.186994 7.5620055 22.7373125 9.8292458 17.2580502 11.131364875 16.616497625 12.4980452 15.9717549 13.7600854 15.53168365 3 12 2 9 8 1.5 1.28571428571429 5
"50746" 5.13645377238281 1168.34855352761 3508.82715134067 "ObsRes" 51 14.7183677045455 14.9668675 5.360698 24.344044 8.201571 23.964779 10.6220612 21.8354598 12.16304925 19.118489 12.2503228 18.3359777 12.9856234 16.16377865 5 17 4 13 7 2.125 1.44444444444444 3.1
"1607180" 4.93169471402653 1037.0905364072 3507.88193003973 "PCNF" 145 13.4756719545455 12.90774 6.17819 21.829584 7.3261615 18.811959 9.5946888 17.4181198 9.907144875 16.614439125 11.0773118 15.97178 12.6574663 15.1047004 8 20 1 6 10 3.33333333333333 1 5.42857142857143
"1236343" 4.46315863723867 1144.26872895216 3515.34097147523 "DPNF" 1018 14.5543285032955 14.308101715 8.164292865 20.48900519 10.640010599 19.853977605 12.50792884 17.379772992 13.12125104625 16.7821295975 13.3623695435 16.1626724022 13.95185847215 15.43425752535 3 14 3 9 13 1.55555555555556 1.8 5.83333333333333
"1462085" 5.64973568287678 1125.58902644902 3520.60801426414 "DPNF" 1244 15.6933471151591 15.91514858 9.436137847 23.7280585 11.88461201 21.22760821 12.70082316 19.08904742 13.8428949125 17.2273978325 13.965810894 17.292254286 15.1680520885 16.2973159855 2 8 3 11 9 1.14285714285714 1.83333333333333 4.71428571428571
"1635694" 4.50912670162506 1128.57779389946 3566.46522934316 "PCNF" 173 14.7372659090909 13.7505345 6.270823 23.186994 7.8423655 22.3503925 9.223324 21.7955126 9.68748625 19.319465625 10.4402259 19.1320073 12.48918975 17.26341855 9 21 5 14 13 4.2 2 5
"1469550" 5.09958679019473 1069.28835205967 3469.46912457934 "PCNF" 7 13.0200189090909 11.3393375 5.442594 24.426364 7.8423655 22.2715205 9.5254514 17.2131014 11.094435125 17.010073125 10.6665491 16.4824341 11.23268815 14.9078059 5 23 2 10 7 2.09090909090909 1.25 3.77777777777778
"1519431" 5.07984202159569 1134.92710078252 3672.47644689633 "PCNF" 57 15.4818523636364 15.6148325 8.474133 23.186994 9.024418 22.8568885 11.8000436 19.2436492 13.337395 17.161990875 14.1849733 17.0613054 15.2410542 16.517604 3 12 3 14 6 1.5 1.27272727272727 2.5
"1606727" 4.26376959602349 1164.22885131673 3600.06975159631 "PCNF" 144 15.4543464545455 14.5926255 6.270823 25.425589 8.5672045 24.9259765 9.9137654 21.3254348 11.791274375 19.246225125 12.8651111 18.2505249 14.41864045 16.21770565 5 12 4 13 8 2 1.44444444444444 3.875
"111184" 5.01812127116136 1131.30539509817 3592.50253216596 "GCM" 5 14.4280729061364 14.26544861 6.87136584 24.91197806 6.87705259 22.549918185 10.117414658 19.173451196 10.725699075 17.455815015 11.412259747 17.517003097 13.6934737825 15.181632011 4 17 3 11 12 1.7 1.57142857142857 4.71428571428571
"118419" 5.72345019704662 1102.36970738973 3622.87187794573 "GCM" 12 14.9282460475 13.63635215 7.98413247 25.42649144 9.69182153 23.393846065 11.400161954 21.839077734 12.38111516 19.34379237625 13.82080069 18.436149338 14.301115668 16.318778068 3 18 6 14 7 1.63636363636364 1.75 3.33333333333333
"903195" 5.9854632565286 1115.08019208675 3605.01860241056 "DPNF" 685 14.7034827952045 14.732603035 7.5821769 23.02032518 8.5565333865 21.31716534 11.58841499 18.978724474 11.610526989125 18.1161112225 12.3932732433 17.034040675 13.31980760595 15.660526268 3 12 3 11 10 1.5 1.57142857142857 4.71428571428571
"155655" 5.12083220486529 1111.54756921111 3517.13368255296 "GCM" 49 12.8185949495455 11.985076095 5.51309403 22.46518403 5.78434886 21.403886915 9.85845897 15.675877994 10.62572986125 14.5770446575 10.686516743 14.332136452 11.7913062165 13.189736771 4 24 2 7 12 2.4 1.16666666666667 5.28571428571429
"169959" 5.24100058889016 1138.31512970151 3605.75950350612 "GCM" 63 9.32477543545455 8.756833515 4.25044343 17.72230379 5.2086166 14.940328685 7.19122054 11.875041162 7.95165728375 10.97330892875 8.210830374 10.252867333 8.6971839475 9.523749107 20 39 1 1 31 9.75 1 21.5
"1611051" 5.73595849396661 1132.6642136462 3655.11223854264 "PCNF" 149 15.0696521590909 15.278933 6.17819 24.426364 7.9117785 22.8568885 10.1471648 21.8782816 10.426119875 20.42643075 11.1524024 19.5775995 14.26753445 17.4382166 9 20 6 17 11 2.85714285714286 2.125 3
"1814289" 5.18581109116785 1061.54094865429 3549.55605602008 "PCNF" 352 14.9024277272727 14.57871 6.17819 22.942804 8.0942245 21.5428445 9.1696218 19.0442 11.1801565 18.366034625 12.4194194 18.2650805 13.10404025 16.5407617 5 15 3 13 11 1.875 1.44444444444444 3.44444444444444
"1769829" 4.82564814286306 1152.10557944025 3672.30258411728 "PCNF" 307 14.2480822727273 14.140528 6.17819 24.426364 7.8423655 21.982788 8.7319764 19.835424 10.277586875 18.633669375 11.0501751 17.3158469 12.3883935 15.06891295 6 16 4 12 13 2 1.71428571428571 4
"600383" 5.20437047886662 1021.01605152362 3658.06764809531 "DPNF" 382 14.1592373633182 13.46923604 9.277246006 22.59501909 9.821863558 22.40028328 10.3608398632 19.96441484 11.1153689845 18.72373380125 11.4656913116 17.566941878 12.9122164738 15.441066851 5 11 3 5 20 2.2 1.66666666666667 9.75
"1612503" 4.94782012235373 1146.06994556845 3648.9487545623 "PCNF" 150 16.5425162045455 16.508917 6.270823 24.426364 8.561311 22.7373125 10.1616878 20.9317314 12.966545125 18.8490135 13.6336718 19.2176063 15.52353515 18.18854565 5 11 5 17 6 3.66666666666667 2.125 3.85714285714286
"900915" 5.62148042684421 1027.38254398224 3646.47438803804 "DPNF" 682 14.4120392142955 14.094523275 7.5821769 23.02032518 8.5565333865 21.31716534 11.58841499 18.978724474 11.610526989125 16.71676420875 12.3932732433 16.941743515 13.1668182707 15.660526268 3 13 3 10 10 1.625 1.66666666666667 4.85714285714286
"1875934" 4.44047910366207 1171.58790863818 3571.56442881678 "PCNF" 413 15.34300975 14.8801665 5.442594 24.426364 7.8423655 22.942804 10.3176778 21.2592178 11.13595425 19.796832375 11.8114258 19.5471879 14.16939925 16.1768367 4 14 3 14 7 2 1.4 2.72727272727273
"1004729" 4.8414625662379 1172.44421796058 3579.85418281169 "DPNF" 786 14.3063878759318 14.40373705 5.576277473 21.57408782 8.2768014565 19.16171724 10.2533619328 17.615314342 11.367758453 16.90405569 12.1986147024 16.703174222 12.94944501705 15.5624460905 3 13 2 10 12 1.85714285714286 1.42857142857143 4.25
"54682" 5.35872368048877 1062.66114906874 3661.03799252305 "ObsRes" 55 14.2494927954545 13.9119135 5.360698 24.344044 8.201571 23.964779 10.6220612 21.8354598 12.22574325 19.118489 12.791059 18.3359777 13.37741335 16.16377865 5 19 4 12 7 2.375 1.5 3.55555555555556
"925587" 5.82189017599449 1034.17124557891 3546.02108165855 "DPNF" 707 14.5649627921136 14.690819195 6.867790194 23.02032518 7.1246361005 21.31716534 11.562936222 18.978724474 11.237381414 18.79419735125 11.9311592552 18.53015724 12.94688237265 16.63758309 3 13 3 10 10 1.85714285714286 1.42857142857143 4.85714285714286
"1681294" 4.49465684699826 1154.53585533425 3470.72149642627 "PCNF" 219 13.7139048409091 11.52416 6.17819 24.426364 6.270823 23.806679 8.5945526 21.9905226 9.137786125 21.255457125 8.8173619 19.6769754 11.80977445 17.48083735 12 26 8 14 12 3.71428571428571 3.5 6
"566853" 5.06535150893033 1144.19342256733 3472.26760358317 "DPNF" 348 14.18900973725 14.338049665 9.277246006 23.82923967 9.821863558 23.826136535 10.3608398632 20.116395098 11.51292378325 18.6883268775 12.0779489596 18.143321296 12.85945976345 15.922722804 5 14 3 6 23 2.33333333333333 2 9.5
"121638" 5.53095161500387 1132.22038850421 3638.08360429248 "GCM" 15 12.5622997584091 11.62873713 6.78213584 23.01939703 8.10239829 20.55347529 9.380885784 15.774425266 9.8121496525 14.46506292625 9.890028768 14.272825843 11.2349439305 14.1668189405 11 26 3 5 19 2.36363636363636 1.66666666666667 13
"141848" 4.51290462487377 1023.80948651815 3479.60596677731 "GCM" 35 15.9117076052273 15.4786307 8.72111263 23.48694022 9.7107828 23.421640015 13.355620858 20.189799956 12.86502417625 18.69882583875 13.840037766 17.551513621 15.0094534335 16.8676893505 3 14 4 16 6 1.55555555555556 2 3.5
"1812866" 5.90386564079672 1111.15751081961 3605.2156362799 "PCNF" 350 15.8290038636364 14.8801665 5.442594 24.426364 7.9117785 23.806679 8.6173446 22.3070358 10.74055475 19.57920775 10.3685896 18.2206401 13.00454375 17.38913455 6 14 7 17 7 2.8 1.7 3
"1908534" 5.42809680383652 1047.08729315898 3592.3873044143 "PCNF" 446 14.9140642045455 13.7626085 6.17819 23.186994 8.802532 22.3439785 10.7365092 19.5500214 11.754993875 19.76095925 11.5218729 18.4867005 12.6795039 17.34909905 5 19 4 14 10 2.375 1.4 3
"1367760" 5.89527740324847 1045.78075174475 3506.8177083449 "DPNF" 1149 15.5657578083636 15.763477765 7.17002225 22.34227607 10.281117139 20.418948145 12.65122899 18.241313018 13.44287350975 18.10233906125 13.7242499568 17.792523113 14.4672504559 16.8291152655 2 6 3 13 9 1.2 1.625 3.44444444444444
"736197" 4.2948922441341 1133.07941336301 3673.5681998427 "DPNF" 518 14.3013082610455 13.988297425 4.357879017 22.17796839 7.119604997 20.999679955 10.9119520248 19.120772012 11.4285801155 17.41502614875 11.9306746654 16.576748414 13.30430714075 16.01703208535 2 14 3 9 11 1.55555555555556 1.5 5
"652465" 5.07967653307132 1105.3018716455 3492.61256668833 "DPNF" 434 14.9806072830227 14.89937408 7.132634288 21.2584125 9.280241684 18.84624232 12.121269801 17.220437292 13.337182646875 16.67403402 13.9384073675 16.571663506 14.43039011365 15.6266233394 3 10 2 10 7 2 1.11111111111111 3.77777777777778
"1170542" 5.25365931959823 1049.12040484138 3462.22701292718 "DPNF" 952 14.7840796121591 14.87739232 7.105410931 23.24016749 7.8826990355 22.17358372 12.2136192392 18.315610564 12.604682392125 16.996046517625 12.4293511507 16.981238901 14.1428408129 15.53437996535 2 12 3 12 6 1.5 1.71428571428571 4
"1064349" 4.58015374881215 1113.93849545624 3537.18849843135 "DPNF" 846 15.1057838178182 15.783515385 8.191485299 20.70084391 9.1237354145 19.874370455 10.6532827238 18.653436958 12.427894393625 18.114048265 12.1507420869 17.94169356 13.48088185445 15.89673049195 5 9 4 12 11 2.25 1.71428571428571 4.57142857142857
"253318" 5.3585323614534 1029.94978768285 3581.99712443165 "DPNF" 35 14.235665426 13.979519475 6.036959186 21.86647997 8.518337423 20.592402935 11.4688220592 19.08904742 11.5550847195 17.2680629425 12.0941007896 16.726373974 12.99203546735 15.26449531745 4 18 3 9 15 1.63636363636364 1.8 7
"1466519" 5.42479611136951 1003.69310451206 3575.57557763066 "PCNF" 4 13.0064915 11.67083 5.442594 25.425589 7.796049 22.407207 9.1770322 18.8643622 10.50871625 16.335254625 10.4810059 15.9921756 11.790612 15.57170805 7 27 3 9 8 3.85714285714286 1.5 5
"211035" 5.97555691106245 1139.08510086942 3655.16795211006 "GCM" 105 13.8122359211364 13.030845545 6.44443227 23.93891035 7.689615545 21.258464365 10.398341456 19.77212421 11.29431749 18.97311577875 11.103987808 18.081359615 12.4694011185 15.398888186 6 21 2 9 12 2.625 1.125 4.375
"1572645" 5.07734686522745 1064.11677241442 3667.51790613052 "PCNF" 110 15.2073703181818 15.359352 5.442594 22.526783 8.442013 19.1345345 10.644876 17.1116322 12.44040075 16.749555 13.3063812 16.5975845 14.48252955 16.07411985 3 10 3 13 6 1.66666666666667 1.3 3.1
"1740676" 5.24869042094797 1001.30350282532 3671.58281055163 "PCNF" 278 14.1306178636364 12.447797 5.442594 22.526783 8.955005 21.738019 9.9768276 18.0528686 10.32064675 17.812068625 10.3015142 18.0333231 12.9772597 14.8324774 11 22 2 12 12 2.44444444444444 1.2 3.2
"1707756" 5.86729770521633 1048.04715252947 3543.87028189958 "PCNF" 245 15.1963840909091 15.346709 6.17819 24.426364 8.360339 23.3569975 9.225667 19.782047 11.15870475 17.79872025 12.7724936 17.2049091 13.39994485 16.39216935 6 16 3 15 8 2.28571428571429 1.66666666666667 3.22222222222222
"1120076" 4.57270453185774 1134.92710793274 3640.35573707661 "DPNF" 902 14.6465174764773 15.065042305 3.08778472 22.496294 6.461068605 19.554395015 11.256151462 18.358114896 11.9056552905 17.65691636625 12.4581578394 17.50577706 14.553855753 15.757964251 3 11 1 8 11 1.83333333333333 1 4
"195894" 4.95851848181337 1121.56518382719 3646.37174026575 "GCM" 89 11.7773452927273 10.59463093 5.26051251 21.67162621 7.259209785 19.57990675 10.236973656 14.762363814 10.20369660875 13.92513669375 10.486444233 14.003820771 11.3344664415 12.828864095 8 31 2 5 16 3.44444444444444 1.25 7.8
"1553218" 5.52429655864835 1070.41795989266 3592.09550495725 "PCNF" 91 14.0610615227273 14.4429745 6.17819 22.942804 6.2245065 21.5297405 8.7424012 18.1493824 9.79624925 16.6672435 10.9073789 16.1170872 11.9525123 15.3790351 8 18 2 10 9 2 1.11111111111111 3.4
"124927" 5.5938932269346 1122.46360812802 3601.3438655762 "GCM" 18 12.4171977856818 10.84722266 5.81873762 21.3440884 7.48418943 19.524955235 8.800652692 16.017971902 9.492898795 14.7411170625 10.238462449 14.411303735 10.722689757 13.283529878 8 27 2 6 25 3 1.2 9.5
"192100" 5.77452192557976 1152.08192902384 3668.64274286781 "GCM" 86 13.2413905784091 11.889267275 6.90453645 20.59308521 8.560382435 20.583314025 10.066922966 18.491722498 10.45185142125 16.8767032775 10.68771323 16.119255922 11.055591673 13.9444315595 8 26 3 6 26 4.33333333333333 1.5 9.5
"1866233" 4.7948858671356 1069.18411166989 3582.19086667523 "PCNF" 404 15.1275266136364 14.4835415 6.270823 22.942804 7.8423655 20.695 9.7331398 20.0447698 10.604590875 17.892415375 11.7685761 17.309517 14.53904655 16.4553875 7 12 5 13 9 3 1.44444444444444 3.44444444444444
"1592142" 5.59108915007673 1081.19626334403 3623.22153139394 "PCNF" 130 13.7791663409091 11.52416 6.17819 24.426364 8.8361365 21.6518355 10.2314614 18.0751834 10.49552725 16.3971425 12.029681 15.491545 12.83337135 14.9074648 8 24 3 9 10 4 1.28571428571429 5
"1695371" 5.22673920309171 1146.6387981514 3538.76810554066 "PCNF" 233 16.6083381590909 16.0447535 8.8409 25.425589 10.133887 22.0681245 12.917097 21.5274022 13.031633625 20.206122625 13.3629647 19.7876358 14.49394715 18.23275185 2 9 7 19 4 1.5 1.72727272727273 2.27272727272727
"1658307" 5.31116897212341 1065.76277095359 3654.31162759778 "PCNF" 196 14.7524488409091 14.2856155 6.17819 24.426364 7.8881795 21.43678 10.1396892 17.990931 11.249947125 17.3372165 11.523556 17.3933857 13.5655846 16.5682409 3 12 2 12 8 1.71428571428571 1.33333333333333 3.2
